type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud,annee_transaction,mois_transaction
3,90.13,78.9196477158822,3,3765.64,5,87.91,1,0,6,10,2,0,2.0,44.52,1,3.02,710.29,1007.51,0.0872530331776694,1,1,1,0.0,4.0,0,2023,10
0,37.85,39.04302099685625,3,4577.22,0,132.0,1,0,6,10,1,0,3.0,162.8,1,34.92,1029.09,1520.29,0.0868270474269189,1,1,1,0.0,4.0,0,2023,10
0,117.93,58.55500780670928,3,5486.63,11,155.79,1,3,6,15,4,2,2.0,65.16,1,14.09,599.69,884.98,0.1245549329040731,0,1,1,1.0,1.0,0,2023,5
2,93.56,44.54771884713249,3,4046.36,5,67.73,3,1,1,21,2,2,3.0,20.32,1,18.54,1277.72,1079.73,0.0627316308058537,0,1,1,0.0,2.0,0,2023,6
0,32.47,37.51114397172986,3,3242.77,9,81.39,1,7,6,15,5,4,1.0,52.38,1,17.3,973.15,928.74,0.0876341184534542,0,1,1,1.0,1.0,0,2023,8
0,25.94,46.592969337406856,2,3190.75,11,70.71,0,4,6,8,4,2,3.0,250.35,1,12.85,520.78,1209.76,0.058453422287208,1,1,0,0.0,5.0,0,2023,1
3,126.24,60.1564004286854,3,3103.95,11,107.32,4,1,6,0,2,4,4.0,142.15,1,14.26,1326.06,803.95,0.1334968963832411,0,1,1,0.0,1.0,0,2023,3
0,43.46,80.68936514910976,3,3244.67,0,93.48,3,1,6,8,4,2,2.0,110.11,1,50.39,1443.92,836.68,0.1117254456383086,1,1,1,0.0,3.0,0,2023,12
3,58.49,49.65559549613109,0,3358.23,3,82.8,0,6,6,21,6,0,1.0,26.58,1,32.46,736.66,884.98,0.0833194623879225,1,1,1,0.0,3.0,0,2023,1
2,36.76,70.02383733549621,3,3472.36,2,111.5,2,1,6,17,0,0,2.0,88.83,1,25.32,501.95,525.7,0.2120884579552674,0,1,1,1.0,6.0,0,2023,12
3,29.26,37.90510390280808,1,4546.25,6,84.99,1,7,6,7,6,2,1.0,68.43,1,11.35,708.29,1156.54,0.073484966683678,1,0,1,0.0,2.0,0,2023,3
3,23.01,18.0,3,4652.38,6,79.17,0,6,6,10,5,4,3.0,169.34,1,19.96,1100.61,1694.11,0.0467324000981183,1,1,1,0.0,2.0,0,2023,3
2,34.24,69.76136400038487,2,2643.2,3,87.84,1,1,6,15,1,2,3.0,146.26,1,17.3,114.0,992.76,0.0884836667751766,0,1,0,0.0,1.0,0,2023,12
2,43.54,38.99176574589811,0,3529.95,6,123.56,1,7,6,9,1,0,6.0,231.36,1,17.3,1018.1,661.39,0.1868233218887779,1,1,1,0.0,3.0,0,2023,8
0,95.09,33.95438498449809,5,503.33,11,103.07,4,1,6,4,0,0,5.0,1670.92,1,29.68,1210.61,189.74,0.5432237826249414,1,1,1,0.0,3.0,0,2023,4
3,36.27,42.58790752573183,1,6016.75,0,143.6,1,7,6,14,6,0,1.0,19.99,1,2.2,2005.25,1913.15,0.0750594483354613,1,1,1,1.0,2.0,0,2023,6
0,44.55,58.23069646084416,0,4488.57,0,73.54,1,1,6,14,1,3,6.0,559.3,1,8.8,1457.81,1357.45,0.0541765633297234,1,1,0,0.0,2.0,0,2023,5
0,41.52,42.330455211479126,3,3990.02,9,104.43,3,1,6,20,6,1,1.0,15.05,1,33.0,509.68,947.65,0.1102013045243722,1,1,1,1.0,4.0,0,2023,12
3,56.2,58.37804600689782,3,3844.64,11,129.16,0,3,6,13,6,2,2.0,97.5,2,5.79,309.6,1343.96,0.0961075065464663,1,1,1,1.0,4.0,0,2023,3
3,28.78,47.34706018638711,2,3779.53,4,204.67,2,1,6,13,2,0,1.0,41.62,1,39.26,432.51,723.73,0.2828032484353054,0,1,1,0.0,1.0,0,2023,1
0,50.86,67.0350849286799,2,2890.38,6,82.44,0,4,6,1,3,0,3.0,317.75,1,18.39,2091.04,854.03,0.0965339829451159,0,1,1,0.0,2.0,0,2023,2
0,64.74,57.04891666105985,3,6729.77,2,71.76,4,1,6,23,4,2,1.0,22.09,1,8.51,808.23,2282.14,0.0314445283692605,1,0,0,0.0,2.0,0,2023,10
2,65.96,38.60404660182618,1,3714.3,9,78.71,1,5,6,18,3,3,1.0,73.22,1,23.97,1410.01,884.98,0.0741901621608743,1,1,1,0.0,3.0,0,2023,3
3,37.76,38.01801179214234,5,3365.08,8,166.17,2,1,6,13,1,2,1.0,40.66,1,31.59,559.2,162.01,1.0257061270186745,1,1,1,1.0,2.0,0,2023,1
2,37.07,73.54167639763715,3,5094.21,0,34.7,3,1,6,14,0,3,4.0,639.82,2,8.76,969.77,1621.8,0.0213956169514754,1,1,1,0.0,2.0,0,2023,11
0,117.11,18.0,1,3089.27,11,126.17,0,6,6,16,5,2,2.0,149.72,1,13.29,1560.82,508.76,0.2479909601158333,1,1,1,0.0,4.0,0,2023,10
0,58.69,58.295209709410685,2,3048.3,0,106.75,1,0,3,11,1,2,2.0,84.47,1,30.94,905.2,547.21,0.1950706002309161,0,1,1,0.0,4.0,0,2023,6
2,19.64,50.33081651006773,5,455.63,6,131.72,4,1,6,11,5,4,1.0,102.53,2,45.52,1729.46,135.31,0.973480888460214,1,1,1,1.0,10.0,0,2023,12
2,14.24,54.5482684914027,3,3992.92,9,106.35,0,2,6,12,6,4,3.0,141.75,1,17.3,1102.77,1449.63,0.0733657233926308,0,1,0,0.0,5.0,0,2023,5
0,61.37,48.821887661709546,5,1058.04,11,83.45,4,1,6,12,0,4,2.0,132.1,1,26.37,1065.82,884.98,0.2542179690421117,1,1,1,0.0,8.0,0,2023,3
0,50.74,65.47733202255252,2,3365.08,0,131.07,2,1,0,17,4,0,1.0,87.69,1,7.36,897.37,634.45,0.2065920687356674,0,1,0,0.0,4.0,0,2023,3
3,28.68,45.42547607775093,3,5243.06,6,40.62,0,7,6,16,3,2,2.0,76.71,1,11.26,867.3,1636.41,0.0248208230504859,1,1,1,0.0,2.0,0,2023,10
0,58.42,29.852415792835583,3,3577.2,4,110.18,0,1,6,20,6,2,2.0,159.74,1,26.06,1029.86,665.57,0.165546594602327,1,1,1,1.0,3.0,0,2023,7
2,42.3,32.11150624638216,3,2639.35,11,44.27,2,1,6,17,3,2,1.0,17.18,1,17.3,1487.22,593.64,0.0745693821850601,1,1,1,0.0,4.0,0,2023,8
2,14.32,23.182679649658542,3,3242.41,1,57.84,0,0,6,11,6,2,5.0,388.99,1,5.96,916.37,1023.17,0.0565269288432809,1,1,1,0.0,2.0,0,2023,6
0,71.13,34.58937672782104,3,3532.98,7,44.92,4,1,6,9,2,0,4.0,106.14,1,8.06,475.58,1004.58,0.0447170264062081,1,1,1,1.0,3.0,0,2023,3
0,51.19,52.46494927038504,2,1744.48,6,150.25,2,1,6,14,5,3,0.0,0.0,1,10.98,923.21,463.6,0.3240890556074013,1,1,0,0.0,4.0,0,2023,7
2,55.47,30.00754012619713,1,2106.57,8,114.9,0,5,9,12,0,2,5.0,303.75,1,24.44,1014.61,438.15,0.2622427721259422,1,1,1,0.0,2.0,0,2023,10
0,22.28,27.907249298137057,1,2801.78,0,66.35,3,1,6,15,2,0,5.0,637.19,1,14.02,799.67,905.18,0.0733016303987892,1,1,1,0.0,7.0,0,2023,12
0,45.5,39.02367144358698,2,3515.83,0,122.16,1,8,9,10,6,0,4.0,496.69,1,17.3,397.77,1106.23,0.1104258398023198,1,1,1,0.0,5.0,0,2023,6
0,45.9,32.10391155383632,2,2313.61,4,24.47,0,4,6,21,3,2,1.0,11.07,1,20.33,310.41,855.89,0.0285865384131762,1,1,1,0.0,7.0,0,2023,4
3,58.47,39.34644058007133,3,3365.08,9,189.01,3,1,6,8,1,2,1.0,118.76,1,17.08,792.67,884.98,0.1345257086975184,1,1,1,1.0,2.0,0,2023,2
0,56.86,50.65848802756493,3,3365.08,9,132.44,1,2,6,8,3,0,1.0,12.82,1,25.03,449.06,1144.32,0.1157367249874694,1,0,1,0.0,3.0,0,2023,6
0,83.79,72.20217082928477,3,2978.18,11,143.39,1,8,0,7,1,0,1.0,8.91,1,46.4,1241.68,1087.27,0.1318808846222308,1,1,1,1.0,8.0,0,2023,5
0,80.54,42.005365474989176,1,4692.82,6,49.13,2,1,1,17,5,0,1.0,68.36,1,17.87,940.9,1690.84,0.0290570142946721,1,1,1,0.0,2.0,0,2023,4
0,85.31,22.493395756430875,1,5187.24,6,165.78,4,1,6,17,6,0,2.0,52.87,1,5.8,491.92,1413.55,0.1172802944474593,1,1,1,0.0,1.0,0,2023,10
3,61.26,39.82608300638978,0,4475.11,7,102.03,4,1,6,9,0,2,1.0,151.67,1,8.73,1352.23,1255.89,0.0812375527853585,0,1,1,1.0,3.0,0,2023,2
2,82.15,48.29824290270736,3,5541.7,11,72.56,0,4,6,13,5,0,1.0,87.29,1,11.1,842.0,1176.96,0.0616511270715446,0,1,1,0.0,5.0,0,2023,9
2,83.35,52.63705603399895,3,4345.04,7,79.63,2,1,6,11,0,0,5.0,757.07,1,3.88,1388.91,1489.81,0.0534463744522846,1,1,1,1.0,3.0,0,2023,2
3,100.5,54.5995606585516,1,3524.1,7,64.53,0,7,6,1,4,4,0.0,0.0,1,9.7,766.01,798.56,0.080807657436052,1,0,1,0.0,5.0,0,2023,9
0,45.55,38.88449736851408,3,3365.08,7,37.6,1,6,6,10,5,4,2.0,362.59,1,17.05,1685.07,1486.01,0.025301524467223,1,0,1,0.0,1.0,0,2023,2
1,74.3,83.56170897437633,5,819.9,4,99.23,0,3,6,10,4,2,2.0,168.35,1,8.76,1176.02,163.95,0.6052468384383312,1,1,1,0.0,3.0,0,2023,9
3,67.57,45.21390290311091,1,5648.85,0,177.57,4,1,6,12,1,2,1.0,59.18,1,3.89,640.33,850.23,0.208844583364032,1,1,0,0.0,2.0,0,2023,11
2,26.04,38.13991787173386,1,3710.52,11,110.8,0,0,6,12,2,1,2.0,147.29,1,8.08,400.3,1465.46,0.0756043725672628,1,1,1,0.0,4.0,0,2023,10
0,58.91,32.41827218304164,3,4919.52,3,62.35,0,4,6,14,0,2,3.0,236.69,1,13.99,764.05,1758.81,0.0354525280163669,0,1,1,0.0,2.0,0,2023,1
2,34.96,48.69392990110061,1,3786.03,2,187.29,0,8,6,14,6,4,2.0,209.61,1,3.09,1171.74,1453.59,0.1288478395765838,1,1,0,0.0,3.0,0,2023,8
0,108.37,67.10475328980456,5,640.84,9,45.62,2,1,6,22,2,0,1.0,65.25,2,17.3,502.7,236.15,0.1931885403572036,0,1,1,0.0,3.0,0,2023,11
0,58.81,46.05123672346697,0,3365.08,1,154.59,3,1,1,10,2,4,3.0,373.61,1,17.18,740.12,403.94,0.382708883955244,1,1,1,0.0,9.0,0,2023,8
3,50.09,53.17606903372081,1,4866.57,2,79.86,1,0,6,17,4,3,5.0,330.6,1,22.89,1297.54,1855.14,0.0430463343537527,1,1,1,1.0,6.0,0,2023,10
2,35.03,50.39908643511214,0,2972.87,4,43.66,1,6,1,10,3,3,2.0,274.96,2,23.5,525.33,961.17,0.0454221577139205,1,1,1,0.0,4.0,0,2023,5
3,105.31,51.08600072111164,1,4642.99,2,308.27,4,1,6,18,1,3,1.0,36.41,2,9.26,570.38,1135.43,0.271502991784788,1,1,1,1.0,3.0,0,2023,12
3,67.63,55.50671907383752,2,2094.57,2,190.47,1,0,6,16,2,2,0.0,0.0,1,19.99,547.12,549.21,0.346800780352554,1,1,0,0.0,10.0,0,2023,11
0,45.38,38.27226827386851,3,3351.56,3,69.49,4,1,6,18,4,4,4.0,77.93,1,7.09,947.47,505.09,0.1375828078186461,1,1,1,1.0,3.0,0,2023,12
3,136.27,55.13908321530821,3,2901.15,7,75.37,1,4,6,20,3,2,0.0,0.0,1,12.62,750.96,912.24,0.0826233808711016,1,1,1,0.0,3.0,0,2023,10
3,34.31,42.63719912063954,3,3679.15,4,131.02,0,8,6,20,3,2,1.0,82.57,1,14.88,588.8,884.98,0.0903802718835085,1,0,1,0.0,5.0,0,2023,10
0,46.38,47.54707147702661,0,3367.27,11,62.17,2,1,6,23,4,0,0.0,0.0,1,48.54,1564.64,884.98,0.0610582023543167,1,1,1,0.0,3.0,0,2023,8
3,93.83,74.7454791210281,5,347.96,4,102.26,1,4,6,20,5,2,0.0,0.0,1,24.89,1213.1,136.31,0.7502017280242874,1,1,1,0.0,1.0,0,2023,12
0,74.11,18.0,2,2626.06,5,90.23,0,6,7,17,5,3,5.0,157.19,3,16.0,742.91,906.22,0.099571620179231,1,1,1,0.0,3.0,0,2023,5
0,33.64,62.80331711816391,3,5322.95,6,77.68,0,3,6,17,2,3,3.0,198.84,2,9.71,1619.58,1669.19,0.0465375416432135,1,1,1,0.0,3.0,0,2023,6
0,73.15,22.79181824022448,1,4449.48,7,76.74,2,1,1,15,0,2,4.0,169.54,1,17.3,1021.58,1027.23,0.0747084209393703,1,1,0,0.0,3.0,0,2023,11
1,82.64,62.43884458209713,2,2908.71,11,135.6,0,3,6,20,1,0,0.0,0.0,1,17.3,446.12,1109.64,0.1222026451701702,1,1,0,0.0,5.0,0,2023,11
3,29.12,33.66557624276969,4,523.16,1,73.65,0,7,6,12,1,0,0.0,0.0,1,59.91,1054.46,129.64,0.5680869293848732,1,1,0,0.0,1.0,0,2023,7
2,72.64,37.961806612215085,3,3272.09,6,192.48,4,1,6,18,5,2,1.0,44.09,1,25.31,940.37,1193.93,0.1612175894485824,0,1,1,0.0,1.0,0,2023,6
0,103.67,60.521638447321415,1,4010.81,0,122.95,3,1,6,15,0,2,2.0,24.76,1,29.25,680.87,762.7,0.1612065258666231,1,1,1,0.0,4.0,0,2023,8
0,124.51,53.217735344716495,3,5700.92,11,36.0,1,4,6,3,0,0,1.0,160.11,1,13.19,1160.63,1182.97,0.0304339671105998,1,0,1,1.0,5.0,0,2023,8
3,115.48,20.62121875059044,2,1934.67,6,71.69,3,1,6,12,3,1,2.0,73.39,1,21.86,358.28,884.98,0.0963936757685118,1,1,1,0.0,5.0,0,2023,9
3,31.22,54.178345812335465,3,4528.06,11,105.12,1,7,6,14,5,0,2.0,48.6,1,18.17,1552.14,1761.14,0.0596914544688989,1,1,1,0.0,6.0,0,2023,11
2,60.06,43.68381263102633,0,2577.1,11,73.58,0,7,6,13,0,4,2.0,58.32,1,56.65,1551.23,873.49,0.0842392197428088,1,1,1,0.0,1.0,0,2023,1
1,14.96,55.407151423293634,1,3365.08,6,81.71,1,8,3,10,4,0,1.0,105.02,1,13.83,1012.43,2387.42,0.0342266131881915,1,1,1,0.0,4.0,0,2023,7
3,45.95,48.10346453889876,2,1505.71,10,135.62,2,1,6,16,5,0,3.0,117.4,1,17.3,528.56,441.06,0.3074886278347377,1,1,0,0.0,3.0,0,2023,3
3,48.09,37.70023365380142,3,3203.96,5,42.55,1,3,5,19,6,0,4.0,200.31,3,9.95,528.26,527.62,0.0806426434040994,1,1,1,0.0,4.0,0,2023,8
2,88.23,29.271671850038853,0,1944.43,4,47.0,1,8,6,21,4,2,4.0,230.29,1,38.12,1226.01,535.55,0.0877513100088028,1,1,1,0.0,2.0,0,2023,12
0,54.65,40.60609901884888,0,1992.44,11,27.98,0,5,6,10,1,3,2.0,235.31,1,35.11,1257.78,316.74,0.0883223140503489,1,1,1,0.0,3.0,0,2023,8
0,49.81,59.1766145876862,5,277.65,9,152.2,4,1,6,6,2,2,3.0,193.89,1,43.79,552.28,82.58,1.8430345125056384,1,1,1,0.0,1.0,0,2023,8
3,122.98,40.09644939163904,1,3520.79,11,66.56,1,0,6,8,5,4,3.0,66.9,1,58.34,411.03,1256.41,0.0529794579734184,1,1,1,0.0,4.0,0,2023,10
3,30.75,45.541661039140806,2,1855.4,3,88.67,1,3,6,16,0,0,1.0,29.53,1,17.3,1794.68,668.33,0.1326680093855714,1,1,1,0.0,3.0,0,2023,5
3,26.26,45.02392314509535,3,4127.99,5,49.31,0,8,5,16,6,4,3.0,647.35,1,9.12,640.63,1257.71,0.0392068000471111,1,1,1,0.0,1.0,0,2023,2
0,37.61,60.46858865398231,3,2184.79,3,40.21,0,0,3,20,3,4,2.0,164.67,1,29.34,637.02,884.98,0.0708328183090139,0,1,1,0.0,3.0,0,2023,9
0,36.27,43.80408513501166,3,3558.53,11,175.09,3,1,6,8,6,2,-5.0,17.6,2,8.21,212.99,1104.89,0.1584673542623915,0,1,1,0.0,3.0,0,2023,5
3,83.93,59.6094953805449,5,686.1,11,42.09,4,1,6,4,6,0,4.0,281.17,1,16.77,1016.39,225.12,0.1869565733582235,0,1,1,0.0,8.0,0,2023,8
3,22.25,38.38687319722066,0,2276.44,11,213.42,2,1,6,8,5,0,3.0,260.09,1,12.24,1512.43,390.57,0.5464314794544606,1,1,1,0.0,3.0,0,2023,7
0,102.61,36.95851282843139,0,2852.41,11,61.46,2,1,6,17,2,2,3.0,62.04,1,41.85,1401.69,884.98,0.0555847385744729,1,1,1,1.0,3.0,0,2023,1
0,117.0,48.97775517617509,5,947.48,0,96.42,2,1,6,21,1,3,2.0,33.88,1,17.39,1221.17,291.8,0.3304255047748066,1,1,1,0.0,3.0,0,2023,5
0,18.04,45.011809006857376,0,4349.37,2,39.58,0,6,6,10,1,3,4.0,141.52,2,36.15,933.78,1230.13,0.0321750704407932,1,1,1,0.0,4.0,0,2023,7
1,64.21,60.86953675946453,5,450.94,8,78.33,0,3,6,14,4,4,3.0,502.12,1,21.27,1902.6,87.77,0.8924372882296034,1,1,1,0.0,4.0,0,2023,7
0,71.39,31.992107073145363,2,1658.06,2,103.5,1,7,6,16,0,2,0.0,0.0,1,4.94,1071.53,297.03,0.3484342527624922,1,1,1,0.0,4.0,0,2023,12
0,63.69,35.4810478506408,0,2289.41,3,74.77,1,7,6,10,1,2,0.0,0.0,1,17.3,338.5,884.98,0.0908488499700327,0,1,1,0.0,2.0,0,2023,5
0,40.12,50.3145896389062,5,3365.08,0,79.58,0,0,6,16,0,0,2.0,194.11,1,2.5,1374.16,102.2,0.7786545228022551,1,1,1,0.0,2.0,0,2023,11
0,5.78,38.28671354491304,5,319.87,7,3150.76,0,8,9,22,4,0,7.0,7098.56,1,8922.33,201.36,455.99,6.909764499175787,0,0,0,2.0,8.0,1,2023,9
1,44.59,34.032205279472784,3,3662.94,4,92.37,0,3,6,18,1,0,6.0,1187.04,1,19.8,1642.86,1208.09,0.0764584729343297,1,1,0,0.0,3.0,0,2023,11
3,89.19,62.79166301582866,1,3365.08,5,102.34,1,0,6,13,6,0,1.0,145.45,2,6.52,817.31,2068.09,0.0494857607372663,1,1,1,0.0,3.0,0,2023,3
0,19.96,47.56878525243746,3,5134.93,1,106.27,1,4,6,18,2,0,0.0,0.0,3,58.12,1970.11,1268.11,0.0837987624887258,0,1,1,1.0,3.0,0,2023,1
3,37.49,50.963078379543774,1,3552.61,0,103.49,3,1,6,19,0,3,3.0,721.47,1,30.92,930.36,1218.36,0.0849406200653696,0,1,0,1.0,4.0,0,2023,4
0,37.88,55.96463154477834,3,3224.78,11,109.75,0,7,6,7,2,4,1.0,228.94,1,13.31,1229.23,1250.68,0.0877527619430488,1,1,1,0.0,6.0,0,2023,2
3,41.2,30.236247537808147,1,4337.79,11,132.34,1,0,6,19,6,0,0.0,0.0,1,17.3,973.56,1553.17,0.0852080083673783,0,1,1,0.0,1.0,0,2023,6
0,45.16,19.983637036300617,3,4620.43,3,75.88,0,1,6,13,2,3,2.0,90.85,1,4.81,1374.64,1456.25,0.052108276046119,1,1,1,0.0,4.0,0,2023,1
3,26.43,63.49779009649335,1,5767.9,6,111.18,0,7,6,20,5,2,2.0,160.59,1,13.21,1658.39,1129.77,0.0984088098131642,1,1,1,0.0,2.0,0,2023,1
0,27.53,18.0,2,2979.81,4,49.77,3,1,5,6,4,0,1.0,153.73,1,16.12,533.2,1125.95,0.044206901708924,1,1,1,0.0,3.0,0,2023,10
0,58.79,52.6559535212285,1,3150.95,3,122.23,0,2,6,18,3,0,3.0,170.65,1,8.61,954.49,1006.72,0.1214174965799692,0,1,1,0.0,2.0,0,2023,3
3,94.76,50.84491785527919,2,1498.9,2,144.35,1,0,6,16,6,4,2.0,204.06,1,22.27,292.4,313.79,0.4600359436055613,1,1,1,0.0,3.0,0,2023,6
3,16.58,35.35080732480212,3,4000.1,9,144.03,0,8,6,13,1,2,3.0,71.31,1,17.3,453.51,726.82,0.1981639563866143,1,1,1,0.0,1.0,0,2023,7
0,84.33,57.19993063065397,3,3250.58,7,80.34,3,1,6,20,5,4,1.0,46.83,1,17.39,911.26,1248.84,0.0643315748077898,1,0,1,0.0,3.0,0,2023,3
3,35.04,30.185299209092427,5,811.69,7,45.06,1,7,6,22,2,0,3.0,263.95,1,33.18,733.8,289.96,0.1553951903266816,1,1,1,0.0,1.0,0,2023,8
3,92.75,33.1909661464903,3,4288.78,7,121.06,1,8,6,11,4,0,3.0,430.88,1,12.92,943.21,884.98,0.1492719054758685,1,1,1,0.0,1.0,0,2023,10
0,53.83,70.31078126867676,0,4727.5,2,39.22,1,2,6,13,2,4,3.0,284.69,1,10.26,510.37,1661.92,0.0236006827441416,1,0,1,0.0,6.0,0,2023,8
1,76.65,51.73106733293494,0,2150.47,6,70.24,1,0,6,10,2,4,7.0,605.34,1,-1000.0,612.36,884.98,0.1281215646744721,1,1,0,1.0,3.0,0,2023,6
0,12.45,69.51594259058587,1,7918.23,3,80.04,0,0,6,12,3,2,1.0,15.51,1,54.03,1123.7,1564.29,0.0511654430818491,1,1,1,0.0,3.0,0,2023,1
0,37.92,69.60523754082121,2,2343.09,0,69.65,4,1,5,8,0,0,2.0,9.72,1,18.85,590.83,854.84,0.0814830068780844,1,1,1,0.0,5.0,0,2023,6
0,41.33,38.929863505256144,1,6918.28,5,103.69,0,5,6,18,4,4,1.0,33.53,1,32.31,713.66,2521.48,0.0411208786965554,1,1,1,0.0,1.0,0,2023,2
1,39.55,42.47370457778421,3,3374.95,7,80.48,0,0,6,2,0,0,2.0,227.04,1,5.57,497.69,545.97,0.1474168444076532,1,1,1,1.0,3.0,0,2023,8
0,53.74,42.56807106270431,3,8749.77,11,131.76,2,1,6,16,0,3,2.0,22.32,2,3.19,1777.13,1705.02,0.0772765907154693,1,0,1,0.0,2.0,0,2023,6
3,61.76,44.57447155795231,3,3222.58,11,45.9,1,7,6,12,0,0,1.0,53.12,1,21.02,728.2,884.98,0.0441352619685011,1,1,1,0.0,7.0,0,2023,1
0,69.34,39.89900943433986,1,3310.48,0,126.74,0,5,6,10,0,0,4.0,162.17,1,11.05,654.73,1036.87,0.1222370873630592,1,1,1,0.0,3.0,0,2023,12
0,105.57,43.51474454289045,3,5566.82,11,205.32,4,1,0,11,0,1,5.0,105.46,1,3.0,578.63,1984.03,0.1034844151365057,1,1,1,0.0,7.0,0,2023,4
0,22.13,50.84784654635264,1,3917.79,0,105.18,2,1,6,18,1,2,2.0,23.12,1,21.87,1203.27,1487.41,0.0707158051534297,1,1,1,0.0,2.0,0,2023,11
0,71.22,20.00179061834838,2,3365.08,6,43.05,2,1,6,13,1,0,2.0,230.25,1,15.68,722.51,391.98,0.1098259971797191,1,1,1,0.0,1.0,0,2023,1
3,55.06,57.174261330314685,1,3999.98,9,133.58,0,0,6,10,5,0,3.0,226.21,1,5.72,1423.23,734.25,0.1819294407685278,1,1,1,0.0,3.0,0,2023,7
1,109.95,43.52680878685971,3,3153.52,7,74.48,0,3,6,12,4,2,2.0,64.36,1,14.73,792.96,1135.65,0.0655877491556202,1,1,1,0.0,1.0,0,2023,8
0,18.44,32.965437563055104,1,2502.58,7,156.59,2,1,7,7,2,0,1.0,38.01,1,16.76,900.35,376.07,0.4163845721915583,1,1,1,0.0,2.0,0,2023,10
2,49.51,52.66473044421381,3,3344.57,8,74.89,0,3,6,8,3,2,1.0,79.28,1,11.81,593.65,1333.34,0.0561650626296181,1,0,1,0.0,4.0,0,2023,4
3,75.62,49.26173697456488,3,6176.12,0,34.76,4,1,6,19,2,0,3.0,131.08,2,29.82,1310.9,2309.36,0.0150506772016608,1,1,1,0.0,6.0,0,2023,12
0,56.17,79.87071282857998,3,3329.72,4,26.2,4,1,6,17,5,2,0.0,0.0,1,52.94,441.08,899.48,0.0291314767170605,1,1,1,1.0,3.0,0,2023,12
2,82.37,35.04300441754813,0,1262.28,11,49.92,0,4,6,19,5,4,2.0,131.78,1,20.57,712.2,333.56,0.1496463216971086,1,1,1,0.0,2.0,0,2023,3
2,68.17,59.12689285321633,2,3068.79,0,64.44,0,6,6,15,4,1,1.0,62.55,1,19.57,822.29,492.97,0.1307202298084246,1,1,0,0.0,5.0,0,2023,3
1,24.63,49.00917450637432,5,452.67,11,89.89,2,1,6,8,5,0,1.0,6.09,2,20.16,877.64,82.06,1.0954438330800536,1,1,1,0.0,3.0,0,2023,11
0,37.64,56.65939741634055,5,787.75,5,2132.14,0,6,7,2,6,2,11.0,5515.35,2,61.06,257.24,318.03,6.704115017207491,0,1,0,5.0,7.0,1,2023,1
3,37.67,58.85747016232053,2,1148.94,0,172.96,0,8,0,20,6,2,1.0,103.2,1,17.3,379.54,438.14,0.3947576586992947,1,1,1,0.0,2.0,0,2023,10
2,83.14,58.89612914222068,1,4148.03,11,115.31,1,1,6,7,0,0,1.0,28.48,1,18.51,694.37,1165.0,0.0989820311961403,1,1,1,0.0,5.0,0,2023,10
0,83.12,56.07577684775329,3,3338.12,8,75.58,1,6,6,9,6,2,1.0,46.93,1,24.5,1486.17,1012.04,0.074678719051882,1,1,1,0.0,4.0,0,2023,9
3,75.3,52.32808246003,2,2702.04,0,79.27,3,1,6,20,1,1,2.0,204.99,1,8.12,639.26,461.79,0.1716458570478275,1,0,1,0.0,2.0,0,2023,9
1,95.5,38.15334288150229,1,3819.6,5,140.09,4,1,6,12,2,2,0.0,0.0,2,8.93,551.0,799.37,0.1752550615576997,1,0,1,0.0,2.0,0,2023,6
3,88.7,36.39220254618528,3,3015.37,11,87.08,1,0,6,15,1,4,2.0,32.39,1,45.09,305.39,610.4,0.142661274419678,1,1,1,0.0,1.0,0,2023,5
1,65.45,24.780794569908792,3,3365.08,9,122.46,1,3,8,20,5,1,1.0,48.62,1,34.59,632.42,519.7,0.235646441697988,1,1,1,0.0,9.0,0,2023,7
0,14.04,59.43605659478416,2,3303.98,3,131.44,1,8,6,13,0,2,2.0,198.95,1,17.13,652.96,870.19,0.1510472154372024,1,1,1,0.0,3.0,0,2023,5
0,36.88,37.80156633748031,3,3298.83,1,38.75,1,4,6,14,4,0,1.0,115.21,1,10.93,1102.23,985.55,0.0393216853781305,1,1,1,1.0,6.0,0,2023,4
3,128.8,74.00284759301721,1,3860.58,7,31.66,1,0,6,15,3,0,1.0,115.78,1,22.06,1209.01,1377.39,0.0229882140294637,1,1,1,0.0,3.0,0,2023,2
3,67.31,32.840803507895004,3,3943.7,11,163.06,0,0,6,11,1,2,3.0,220.52,1,17.3,1105.16,1162.95,0.1402080970852716,1,1,1,0.0,3.0,0,2023,7
2,66.44,56.2314318476111,3,5832.63,0,86.0,1,0,0,19,5,2,2.0,55.27,1,48.18,1586.55,2241.03,0.0383752344287575,1,1,1,0.0,3.0,0,2023,10
0,62.31,47.66767176280714,3,3314.67,11,81.2,0,0,6,14,5,2,0.0,0.0,2,26.98,785.05,1035.16,0.078445483040044,1,1,1,1.0,2.0,0,2023,7
0,67.04,74.01273242439677,3,3755.22,1,77.3,4,1,6,11,4,2,2.0,47.28,1,11.88,1398.78,1020.73,0.0757343416804975,1,1,1,1.0,3.0,0,2023,7
